,Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
3594,1/4/2016,1.09,148599.47,103296.4,8714.57,487.53,36100.97,20713.33,15387.64,0.0,conventional,2016,Jacksonville
3595,1/10/2016,0.95,181584.67,122360.29,10625.3,273.06,48326.02,20677.59,27648.43,0.0,conventional,2016,Jacksonville
3596,1/17/2016,1.21,118230.86,73496.53,9811.14,302.25,34620.94,21732.66,12888.0,0.0,conventional,2016,Jacksonville
3597,1/24/2016,0.93,192194.31,116713.78,18557.48,473.07,56449.98,27533.11,28917.0,0.0,conventional,2016,Jacksonville
3598,1/31/2016,1.04,151247.03,76816.44,21968.91,256.1,52205.58,21691.82,30513.76,0.0,conventional,2016,Jacksonville
3599,2/7/2016,0.54,369757.62,191441.47,57532.08,594.02,120190.05,53302.46,66879.47,8.12,conventional,2016,Jacksonville
3600,2/14/2016,0.95,151724.07,74835.5,23877.54,377.48,52633.55,20566.26,32067.0,0.0,conventional,2016,Jacksonville
3601,2/21/2016,1.01,141335.89,63676.54,22329.28,211.65,55118.42,18439.32,36679.0,0.0,conventional,2016,Jacksonville
3602,2/28/2016,0.77,253489.72,108080.92,43494.21,217.74,101696.85,23364.69,78332.16,0.0,conventional,2016,Jacksonville
3603,3/6/2016,1.06,155654.59,71185.02,26487.57,503.38,57478.62,17429.08,40049.54,0.0,conventional,2016,Jacksonville
3604,3/13/2016,0.81,241653.71,103139.77,47856.7,316.39,90340.85,18010.95,72330.0,0.0,conventional,2016,Jacksonville
3605,3/20/2016,1.07,140301.04,59970.41,26015.08,269.21,54046.34,19113.11,34933.0,0.0,conventional,2016,Jacksonville
3606,3/27/2016,1.06,158322.64,70255.18,27911.77,402.32,59753.37,19304.31,40449.06,0.0,conventional,2016,Jacksonville
3607,4/3/2016,1.01,181662.16,84765.99,27201.22,149.61,69545.34,27121.05,42424.29,0.0,conventional,2016,Jacksonville
3608,4/10/2016,0.8,261081.39,106314.87,54201.27,196.31,100368.94,19744.98,79967.0,657.0,conventional,2016,Jacksonville
3609,4/17/2016,1.0,184827.45,88552.52,31279.51,185.37,64810.05,23218.07,41248.0,344.0,conventional,2016,Jacksonville
3610,4/24/2016,0.8,267225.58,104786.41,61113.12,134.35,101191.7,21102.41,79512.9,576.39,conventional,2016,Jacksonville
3611,5/1/2016,0.68,370646.01,169412.4,70592.24,248.56,130392.81,37625.8,92767.01,0.0,conventional,2016,Jacksonville
3612,5/8/2016,0.8,224519.56,113354.85,34526.39,280.48,76357.84,30053.56,46304.28,0.0,conventional,2016,Jacksonville
3613,5/15/2016,0.79,257370.46,98256.73,59901.5,275.59,98936.64,19409.71,77620.26,1906.67,conventional,2016,Jacksonville
3614,5/22/2016,1.17,160652.39,83011.39,27437.92,356.55,49846.53,20619.97,27239.89,1986.67,conventional,2016,Jacksonville
3615,5/29/2016,0.92,242168.85,141300.92,36410.66,981.98,63475.29,22104.57,40394.05,976.67,conventional,2016,Jacksonville
3616,6/5/2016,0.95,221144.08,124676.22,32124.3,784.2,63559.36,19483.21,40946.71,3129.44,conventional,2016,Jacksonville
3617,6/12/2016,1.2,151428.59,75763.72,28484.78,982.71,46197.38,20061.78,22605.6,3530.0,conventional,2016,Jacksonville
3618,6/19/2016,0.94,226775.36,115507.75,41557.3,1508.69,68201.62,23712.12,39989.5,4500.0,conventional,2016,Jacksonville
3619,6/26/2016,1.19,159128.77,75055.08,31811.71,748.85,51513.13,24644.39,23012.91,3855.83,conventional,2016,Jacksonville
3620,7/3/2016,0.93,272150.68,137102.4,48698.98,1134.71,85214.59,37396.58,41823.01,5995.0,conventional,2016,Jacksonville
3621,7/10/2016,1.19,164680.49,78117.56,34028.17,680.44,51854.32,26529.02,19443.36,5881.94,conventional,2016,Jacksonville
3622,7/17/2016,1.22,165453.6,77112.26,34464.53,413.3,53463.51,25220.88,23917.91,4324.72,conventional,2016,Jacksonville
3623,7/24/2016,1.21,156316.92,69899.17,39377.77,493.57,46546.41,21263.41,21141.06,4141.94,conventional,2016,Jacksonville
3624,7/31/2016,1.23,152777.16,67403.11,31854.3,440.28,53079.47,25243.34,23054.74,4781.39,conventional,2016,Jacksonville
3625,8/7/2016,1.23,151751.97,70054.07,30914.44,331.08,50452.38,21944.34,24593.04,3915.0,conventional,2016,Jacksonville
3626,8/14/2016,1.11,206617.11,98779.51,43133.24,217.88,64486.48,22538.59,39347.89,2600.0,conventional,2016,Jacksonville
3627,8/21/2016,1.11,189700.13,90679.27,36441.11,188.93,62390.82,34193.62,26027.2,2170.0,conventional,2016,Jacksonville
3628,8/28/2016,1.14,177300.14,90634.98,32154.69,113.13,54397.34,29304.03,24543.31,550.0,conventional,2016,Jacksonville
3629,9/4/2016,0.94,239246.03,128269.25,34369.64,158.3,76448.84,29049.1,47399.74,0.0,conventional,2016,Jacksonville
3630,9/11/2016,1.1,150295.99,70095.71,23109.94,148.82,56941.52,22375.81,34565.71,0.0,conventional,2016,Jacksonville
3631,9/18/2016,1.05,175928.62,72171.22,27540.24,84.22,76132.94,23455.33,52677.61,0.0,conventional,2016,Jacksonville
3632,9/25/2016,1.26,158194.1,58289.9,21092.67,145.41,78666.12,29683.13,48982.99,0.0,conventional,2016,Jacksonville
3633,10/2/2016,1.31,159576.97,54429.42,29513.01,93.83,75540.71,23304.77,52235.94,0.0,conventional,2016,Jacksonville
3634,10/9/2016,1.31,135520.48,43060.49,35355.69,143.93,56960.37,16656.5,40303.87,0.0,conventional,2016,Jacksonville
3635,10/16/2016,1.12,157329.41,48624.65,36096.39,228.23,72380.14,11681.16,60621.2,77.78,conventional,2016,Jacksonville
3636,10/23/2016,1.35,119840.12,42784.97,22755.49,212.19,54087.47,11698.99,42388.48,0.0,conventional,2016,Jacksonville
3637,10/30/2016,1.41,115122.47,38168.39,20158.77,206.84,56588.47,13461.45,43127.02,0.0,conventional,2016,Jacksonville
3638,11/6/2016,1.41,127895.28,43990.0,21710.64,289.79,61904.85,16137.03,45767.82,0.0,conventional,2016,Jacksonville
3639,11/13/2016,1.31,140702.87,51958.36,22430.56,212.95,66101.0,26430.57,39670.43,0.0,conventional,2016,Jacksonville
3640,11/20/2016,1.36,117495.72,35506.8,19385.22,192.2,62411.5,22359.45,40052.05,0.0,conventional,2016,Jacksonville
3641,11/27/2016,1.36,111672.0,32944.9,18661.82,94.55,59970.73,19808.01,40162.72,0.0,conventional,2016,Jacksonville
3642,12/4/2016,0.89,206009.55,63726.26,35344.04,132.58,106806.67,33108.76,73697.91,0.0,conventional,2016,Jacksonville
3643,12/11/2016,1.17,116052.47,33585.82,18098.36,126.93,64241.36,27971.11,36270.25,0.0,conventional,2016,Jacksonville
3644,12/18/2016,0.84,162502.3,49886.69,27329.12,104.17,85182.32,26270.21,58844.05,68.06,conventional,2016,Jacksonville
3645,12/25/2016,0.81,187804.02,70779.81,31213.64,208.24,85602.33,30893.35,54708.98,0.0,conventional,2016,Jacksonville
3795,1/4/2016,0.8,332971.8,103710.64,138142.95,15505.49,75612.72,36619.05,38993.67,0.0,conventional,2016,Las Vegas
3796,1/10/2016,0.83,309217.44,118958.86,110549.87,6133.63,73575.08,40601.67,32973.41,0.0,conventional,2016,Las Vegas
3797,1/17/2016,0.88,289298.37,108072.15,98543.78,12497.2,70185.24,42600.76,27584.48,0.0,conventional,2016,Las Vegas
3798,1/24/2016,1.08,158978.46,9727.38,81835.15,6141.39,61274.54,44326.23,16948.31,0.0,conventional,2016,Las Vegas
3799,1/31/2016,0.92,285052.11,117236.18,87109.87,14509.71,66196.35,48986.42,17209.93,0.0,conventional,2016,Las Vegas
3800,2/7/2016,0.74,437746.54,191144.38,142489.45,10624.82,93487.89,51889.28,41598.61,0.0,conventional,2016,Las Vegas
3801,2/14/2016,0.79,371467.52,144507.48,110749.56,7330.96,108879.52,47967.47,60912.05,0.0,conventional,2016,Las Vegas
3802,2/21/2016,0.83,337403.05,121214.86,124295.71,6447.94,85444.54,40526.02,44918.52,0.0,conventional,2016,Las Vegas
3803,2/28/2016,0.86,316563.55,122523.18,98920.9,14452.27,80667.2,43897.31,36769.89,0.0,conventional,2016,Las Vegas
3804,3/6/2016,0.91,311402.83,139919.03,86200.19,6809.69,78473.92,51367.6,27106.32,0.0,conventional,2016,Las Vegas
3805,3/13/2016,0.79,344613.01,130879.58,109512.41,6824.1,97396.92,41534.49,55862.43,0.0,conventional,2016,Las Vegas
3806,3/20/2016,0.82,332283.27,127949.65,116701.74,13632.17,73999.71,36410.06,37589.65,0.0,conventional,2016,Las Vegas
3807,3/27/2016,0.85,314268.27,155872.97,72324.4,7121.62,78949.28,41425.39,37523.89,0.0,conventional,2016,Las Vegas
3808,4/3/2016,0.84,298710.72,158984.19,62625.8,6877.48,70223.25,47115.04,23108.21,0.0,conventional,2016,Las Vegas
3809,4/10/2016,0.87,354098.37,151862.79,91833.73,6305.12,104096.73,48046.6,56050.13,0.0,conventional,2016,Las Vegas
3810,4/17/2016,0.81,379464.47,143900.7,110596.26,6531.44,118436.07,44934.52,73501.55,0.0,conventional,2016,Las Vegas
3811,4/24/2016,0.83,359872.46,125412.66,120811.35,8101.14,105547.31,45051.61,60495.7,0.0,conventional,2016,Las Vegas
3812,5/1/2016,0.85,363104.7,122124.69,115747.2,8420.15,116812.66,65345.85,51258.48,208.33,conventional,2016,Las Vegas
3813,5/8/2016,0.83,427575.05,170359.46,144990.1,8687.46,103538.03,46595.95,56942.08,0.0,conventional,2016,Las Vegas
3814,5/15/2016,0.86,317621.52,131370.13,107124.85,1468.26,77658.28,41031.25,36627.03,0.0,conventional,2016,Las Vegas
3815,5/22/2016,0.93,318913.34,122331.83,89286.71,15173.34,92121.46,37169.82,54951.64,0.0,conventional,2016,Las Vegas
3816,5/29/2016,0.89,391993.97,131708.14,115790.28,11869.51,132626.04,46240.64,86165.96,219.44,conventional,2016,Las Vegas
3817,6/5/2016,0.89,410770.75,156235.27,109763.53,13189.34,131582.61,55548.86,76033.75,0.0,conventional,2016,Las Vegas
3818,6/12/2016,0.94,348022.24,146589.28,75379.07,18141.91,107911.98,62277.55,45519.15,115.28,conventional,2016,Las Vegas
3819,6/19/2016,0.91,364254.89,164910.19,76172.67,11019.03,112153.0,64076.41,47966.87,109.72,conventional,2016,Las Vegas
3820,6/26/2016,0.94,352406.76,130217.49,74316.76,12079.13,135793.38,88463.16,47330.22,0.0,conventional,2016,Las Vegas
3821,7/3/2016,1.0,362136.8,135214.32,82726.73,9480.92,134714.83,88177.14,46537.69,0.0,conventional,2016,Las Vegas
3822,7/10/2016,1.0,357786.69,153905.64,69545.22,7716.52,126619.31,78101.14,47342.89,1175.28,conventional,2016,Las Vegas
3823,7/17/2016,1.08,283074.0,118910.27,52023.77,7495.98,104643.98,71629.96,31540.69,1473.33,conventional,2016,Las Vegas
3824,7/24/2016,1.15,283863.44,110868.68,58714.33,7525.31,106755.12,66233.39,40005.06,516.67,conventional,2016,Las Vegas
3825,7/31/2016,1.17,284566.03,125462.8,54745.0,7320.39,97037.84,59985.62,37052.22,0.0,conventional,2016,Las Vegas
3826,8/7/2016,1.11,311533.3,144862.85,57549.16,7063.01,102058.28,64258.99,37604.85,194.44,conventional,2016,Las Vegas
3827,8/14/2016,1.08,295535.64,129727.7,53954.55,6997.8,104855.59,63416.1,41439.49,0.0,conventional,2016,Las Vegas
3828,8/21/2016,1.0,302708.43,141809.13,50486.5,5836.08,104576.72,60675.79,43900.93,0.0,conventional,2016,Las Vegas
3829,8/28/2016,1.03,288423.36,123739.64,56927.33,6192.15,101564.24,55035.02,46529.22,0.0,conventional,2016,Las Vegas
3830,9/4/2016,1.03,335179.78,158224.33,69349.24,5841.12,101765.09,44439.65,57325.44,0.0,conventional,2016,Las Vegas
3831,9/11/2016,0.89,378865.38,200297.27,70912.09,5572.58,102083.44,46478.59,55604.85,0.0,conventional,2016,Las Vegas
3832,9/18/2016,1.12,278479.43,117939.47,57221.4,5318.75,97999.81,38957.13,59042.68,0.0,conventional,2016,Las Vegas
3833,9/25/2016,1.2,242299.74,98373.06,44921.8,5906.75,93098.13,51564.99,41533.14,0.0,conventional,2016,Las Vegas
3834,10/2/2016,1.22,246512.99,93430.04,45096.89,5876.68,102109.38,58716.07,43393.31,0.0,conventional,2016,Las Vegas
3835,10/9/2016,1.16,276030.7,121482.16,40083.06,5060.68,109404.8,66103.95,43300.85,0.0,conventional,2016,Las Vegas
3836,10/16/2016,1.08,315743.92,88625.1,51473.72,5356.91,170288.19,74347.08,95941.11,0.0,conventional,2016,Las Vegas
3837,10/23/2016,1.13,254999.4,67268.17,48015.11,8491.64,131224.48,47831.39,83393.09,0.0,conventional,2016,Las Vegas
3838,10/30/2016,1.16,223089.05,79018.69,31778.97,7157.69,105133.7,42630.66,62503.04,0.0,conventional,2016,Las Vegas
3839,11/6/2016,1.2,225301.45,84137.66,29997.69,8196.41,102969.69,52182.56,50534.35,252.78,conventional,2016,Las Vegas
3840,11/13/2016,1.1,259546.55,114475.73,32698.74,6683.0,105689.08,51797.1,53891.98,0.0,conventional,2016,Las Vegas
3841,11/20/2016,1.12,237141.08,94282.84,29776.1,5608.22,107473.92,54759.06,52714.86,0.0,conventional,2016,Las Vegas
3842,11/27/2016,0.86,255656.46,104641.27,41992.71,4857.37,104165.11,44172.65,59992.46,0.0,conventional,2016,Las Vegas
3843,12/4/2016,0.91,315048.8,93963.93,56502.76,5327.06,159255.05,49383.72,109472.72,398.61,conventional,2016,Las Vegas
3844,12/11/2016,0.83,339328.92,83682.89,55352.63,6832.2,193461.2,68316.82,125144.38,0.0,conventional,2016,Las Vegas
3845,12/18/2016,0.81,297506.24,88443.43,49295.62,7072.79,152694.4,58263.7,94430.7,0.0,conventional,2016,Las Vegas
3846,12/25/2016,0.82,292038.68,107317.8,43301.69,7606.75,133812.44,54017.79,79794.65,0.0,conventional,2016,Las Vegas
4048,1/4/2016,0.64,3967109.33,1232109.79,992212.57,90511.09,1652275.88,1415836.57,226122.0,10317.0,conventional,2016,Los Angeles
4049,1/10/2016,0.74,3172437.94,841326.26,803197.41,88909.89,1439004.38,1228427.24,194493.0,16084.0,conventional,2016,Los Angeles
4050,1/17/2016,0.76,2952576.85,804573.11,854485.91,84389.3,1209128.53,1079975.41,111406.0,17747.0,conventional,2016,Los Angeles
4051,1/24/2016,0.76,3173509.36,666019.46,779056.76,92941.13,1635492.01,1520603.55,99946.94,14941.52,conventional,2016,Los Angeles
4052,1/31/2016,0.74,3197788.06,1004134.51,721988.78,75111.71,1396553.06,1288253.52,94240.0,14059.0,conventional,2016,Los Angeles
4053,2/7/2016,0.58,4982700.11,1262681.15,1447533.8,98684.4,2173800.76,1911608.83,245385.0,16807.0,conventional,2016,Los Angeles
4054,2/14/2016,0.65,3664088.6,931605.09,837742.21,90043.21,1804698.09,1567442.4,222150.0,15106.0,conventional,2016,Los Angeles
4055,2/21/2016,0.76,3232888.65,842358.1,671213.11,83794.46,1635522.98,1501295.38,119573.06,14654.54,conventional,2016,Los Angeles
4056,2/28/2016,0.72,3332578.34,812808.39,750266.34,95505.05,1673998.56,1459896.71,196813.0,17288.0,conventional,2016,Los Angeles
4057,3/6/2016,0.76,3138836.66,821036.0,680884.1,90068.36,1546848.2,1369895.1,155334.0,21619.0,conventional,2016,Los Angeles
4058,3/13/2016,0.79,2987393.94,767298.16,657175.2,96884.94,1466035.64,1318493.96,129444.0,18097.0,conventional,2016,Los Angeles
4059,3/20/2016,0.74,3374876.94,928106.16,901464.72,91298.87,1454007.19,1301235.1,134711.21,18060.88,conventional,2016,Los Angeles
4060,3/27/2016,0.73,3467762.25,982736.16,836002.09,94366.38,1554657.62,1349458.59,185190.0,20009.0,conventional,2016,Los Angeles
4061,4/3/2016,0.82,2793982.31,865503.72,683860.21,101584.86,1143033.52,980989.7,145602.0,16442.0,conventional,2016,Los Angeles
4062,4/10/2016,0.77,3288356.88,1130642.44,715739.8,95958.07,1346016.57,1196713.63,132342.0,16961.0,conventional,2016,Los Angeles
4063,4/17/2016,0.76,3185230.67,1245344.79,643220.72,100883.74,1195781.42,1114858.82,61746.44,19176.16,conventional,2016,Los Angeles
4064,4/24/2016,0.75,3136882.52,1115902.49,704492.28,102738.69,1213749.06,1010395.4,185289.33,18064.33,conventional,2016,Los Angeles
4065,5/1/2016,0.62,3863314.25,1355793.57,1047924.35,98634.23,1360962.1,1011875.96,334016.05,15070.09,conventional,2016,Los Angeles
4066,5/8/2016,0.64,3942054.31,1416928.16,929683.64,107683.95,1487758.56,1104179.23,362931.85,20647.48,conventional,2016,Los Angeles
4067,5/15/2016,0.82,2866855.58,1134719.15,643464.88,95527.46,993144.09,871562.92,104146.0,17435.17,conventional,2016,Los Angeles
4068,5/22/2016,0.76,3134305.39,1084784.88,782144.64,89228.29,1178147.58,1068850.13,87973.45,21324.0,conventional,2016,Los Angeles
4069,5/29/2016,0.83,3203935.53,1214455.87,691108.91,113180.16,1185190.59,1038686.31,119446.72,27057.56,conventional,2016,Los Angeles
4070,6/5/2016,0.76,3715458.49,1596545.36,650812.6,121002.86,1347097.67,1196472.82,124721.49,25903.36,conventional,2016,Los Angeles
4071,6/12/2016,0.83,3248769.26,1439519.4,529969.99,105646.55,1173633.32,1064384.25,84760.03,24489.04,conventional,2016,Los Angeles
4072,6/19/2016,0.9,3237847.21,1322109.94,593238.74,114307.31,1208191.22,1102265.57,80776.26,25149.39,conventional,2016,Los Angeles
4073,6/26/2016,0.85,3258184.45,1295216.97,655947.51,105879.74,1201140.23,1091515.32,84463.35,25161.56,conventional,2016,Los Angeles
4074,7/3/2016,0.95,3449361.49,1317678.72,746045.11,107625.85,1278011.81,1147086.62,96717.6,34207.59,conventional,2016,Los Angeles
4075,7/10/2016,0.93,3293224.51,1217453.35,678995.34,81637.45,1315138.37,1201242.48,85231.86,28664.03,conventional,2016,Los Angeles
4076,7/17/2016,0.97,3092234.0,1201992.39,630743.25,84008.42,1175489.94,1079717.14,73173.55,22599.25,conventional,2016,Los Angeles
4077,7/24/2016,1.01,3033328.67,1163035.43,629930.18,83979.91,1156383.15,1073915.16,60000.52,22467.47,conventional,2016,Los Angeles
4078,7/31/2016,1.06,2826836.07,961494.69,562612.83,70783.66,1231944.89,1135205.94,64811.85,31927.1,conventional,2016,Los Angeles
4079,8/7/2016,1.0,3094362.21,1137248.03,632756.21,67934.57,1256423.4,1158711.73,63574.75,34136.92,conventional,2016,Los Angeles
4080,8/14/2016,1.03,2879218.13,1050808.07,605409.39,73825.64,1149175.03,1066852.22,53237.75,29085.06,conventional,2016,Los Angeles
4081,8/21/2016,0.93,3086167.04,1264167.99,480926.04,57962.68,1283110.33,1204789.47,43207.72,35113.14,conventional,2016,Los Angeles
4082,8/28/2016,0.81,3563268.97,1471105.41,537892.88,57212.08,1497058.6,1436818.52,32450.42,27789.66,conventional,2016,Los Angeles
4083,9/4/2016,0.88,3431676.04,1409249.49,626922.72,43844.13,1351659.7,1295162.06,32720.37,23777.27,conventional,2016,Los Angeles
4084,9/11/2016,0.95,2939704.87,1217417.81,534763.39,49050.27,1138473.4,1065540.18,46332.57,26600.65,conventional,2016,Los Angeles
4085,9/18/2016,1.06,2589309.14,999948.52,457932.5,55346.12,1076082.0,1008961.12,36400.02,30720.86,conventional,2016,Los Angeles
4086,9/25/2016,1.0,3007073.27,1328968.75,468792.85,62737.86,1146573.81,1087085.53,34496.65,24991.63,conventional,2016,Los Angeles
4087,10/2/2016,1.06,2865744.94,1337602.73,471344.12,62565.39,994232.7,931963.97,40145.34,22123.39,conventional,2016,Los Angeles
4088,10/9/2016,1.16,2766529.12,1153907.22,559077.15,61747.02,991797.73,915276.04,51156.17,25365.52,conventional,2016,Los Angeles
4089,10/16/2016,1.17,2548687.86,922290.28,501532.5,56116.4,1068748.68,996105.73,43825.17,28817.78,conventional,2016,Los Angeles
4090,10/23/2016,1.23,2133563.24,768315.72,427296.47,44807.45,893143.6,840269.44,32386.79,20487.37,conventional,2016,Los Angeles
4091,10/30/2016,1.48,1499286.88,533137.32,383974.46,59596.59,522578.51,487013.41,16418.82,19146.28,conventional,2016,Los Angeles
4092,11/6/2016,1.52,1595013.07,543331.54,423351.91,77064.64,551264.98,497726.49,26542.63,26995.86,conventional,2016,Los Angeles
4093,11/13/2016,1.29,1913492.61,696410.88,436388.61,71033.43,709659.69,639521.18,44270.7,25867.81,conventional,2016,Los Angeles
4094,11/20/2016,1.1,2272023.15,880344.33,456709.37,60511.55,874457.9,808238.28,43041.56,23178.06,conventional,2016,Los Angeles
4095,11/27/2016,1.01,2257271.18,865743.41,416437.85,50949.95,924139.97,868269.44,34138.07,21732.46,conventional,2016,Los Angeles
4096,12/4/2016,0.78,2780629.1,1076282.76,476162.95,53729.91,1174453.48,1135570.69,17964.53,20918.26,conventional,2016,Los Angeles
4097,12/11/2016,0.75,2793917.73,917098.69,631013.13,59599.98,1186205.93,1086150.77,80411.66,19643.5,conventional,2016,Los Angeles
4098,12/18/2016,0.84,2377799.62,767981.95,513487.28,56245.11,1040085.28,961115.47,55112.27,23857.54,conventional,2016,Los Angeles
4099,12/25/2016,0.84,2641775.31,794840.17,669585.49,65359.34,1111990.31,1032762.48,49937.35,29290.48,conventional,2016,Los Angeles
4353,1/4/2016,0.88,116363.51,2673.33,73869.01,6301.38,33519.79,11090.3,20808.69,1620.8,conventional,2016,Louisville
4354,1/10/2016,0.89,99956.44,2088.41,63265.58,2594.82,32007.63,14248.08,17271.0,489.0,conventional,2016,Louisville
4355,1/17/2016,0.9,83687.48,2202.61,48151.24,2801.8,30531.83,14859.65,14857.0,815.0,conventional,2016,Louisville
4356,1/24/2016,0.89,120304.63,1672.67,72603.22,9688.49,36340.25,14236.98,20198.0,1905.0,conventional,2016,Louisville
4357,1/31/2016,0.92,101620.12,2539.14,70021.38,4774.82,24284.78,10918.75,12100.0,1266.0,conventional,2016,Louisville
4358,2/7/2016,0.85,148704.27,2805.31,98136.23,10193.62,37569.11,12782.1,22423.0,2364.0,conventional,2016,Louisville
4359,2/14/2016,0.86,124650.69,2921.35,81575.81,3867.4,36286.13,12729.87,22781.0,775.0,conventional,2016,Louisville
4360,2/21/2016,0.86,114817.03,2368.19,75573.8,2285.79,34589.25,10663.72,23456.0,469.0,conventional,2016,Louisville
4361,2/28/2016,0.94,102196.72,2152.34,63256.87,5795.78,30991.73,11801.35,17869.01,1321.37,conventional,2016,Louisville
4362,3/6/2016,1.02,88102.95,2028.6,49580.73,8998.16,27495.46,12369.98,12597.0,2528.0,conventional,2016,Louisville
4363,3/13/2016,1.07,79810.59,1951.19,47340.88,3216.26,27302.26,12899.12,13596.0,807.0,conventional,2016,Louisville
4364,3/20/2016,0.95,123442.1,1893.15,76888.63,6365.83,38294.49,12950.94,23672.0,1672.0,conventional,2016,Louisville
4365,3/27/2016,0.89,120080.36,1969.51,74446.68,6188.82,37475.35,12424.3,23483.0,1568.0,conventional,2016,Louisville
4366,4/3/2016,0.85,91459.57,2091.16,52626.19,3898.91,32843.31,9614.81,22101.0,1127.0,conventional,2016,Louisville
4367,4/10/2016,0.9,83504.74,1824.57,49692.01,2962.32,29025.84,12371.06,16275.0,380.0,conventional,2016,Louisville
4368,4/17/2016,0.92,95475.44,2120.86,55695.58,9698.99,27960.01,12091.67,13959.0,1909.0,conventional,2016,Louisville
4369,4/24/2016,0.93,92553.22,2116.01,55939.9,3819.11,30678.2,14568.44,15363.33,746.43,conventional,2016,Louisville
4370,5/1/2016,0.88,128108.76,2499.44,81916.36,3924.47,39768.49,12605.87,26367.49,795.13,conventional,2016,Louisville
4371,5/8/2016,0.86,139475.75,2523.81,87801.48,6925.3,42225.16,12978.51,27788.83,1457.82,conventional,2016,Louisville
4372,5/15/2016,0.86,106278.64,2286.09,62308.98,6837.7,34845.87,12021.77,20894.39,1929.71,conventional,2016,Louisville
4373,5/22/2016,0.91,113794.41,2002.85,77719.29,2243.57,31828.7,13628.45,17376.34,823.91,conventional,2016,Louisville
4374,5/29/2016,0.99,109060.73,2052.33,71648.43,2467.51,32892.46,14675.3,17510.34,706.82,conventional,2016,Louisville
4375,6/5/2016,1.09,99179.74,2153.72,56150.97,9893.38,30981.67,15423.24,12558.7,2999.73,conventional,2016,Louisville
4376,6/12/2016,1.16,84926.73,5365.6,50561.08,2495.61,26504.44,14528.1,9635.97,2340.37,conventional,2016,Louisville
4377,6/19/2016,1.09,98289.94,2648.74,54424.22,5024.82,36192.16,13083.05,19034.42,4074.69,conventional,2016,Louisville
4378,6/26/2016,1.06,98077.6,2762.38,56614.79,3534.27,35166.16,16663.76,15457.04,3045.36,conventional,2016,Louisville
4379,7/3/2016,1.0,106600.14,2398.42,64636.42,1810.55,37754.75,18047.85,15818.57,3888.33,conventional,2016,Louisville
4380,7/10/2016,1.15,94591.67,2784.81,62213.99,2084.03,27508.84,15928.78,8353.96,3226.1,conventional,2016,Louisville
4381,7/17/2016,1.13,101963.67,2414.28,60191.48,2110.74,37247.17,14971.4,19863.67,2412.1,conventional,2016,Louisville
4382,7/24/2016,1.19,95001.32,2352.49,57404.0,1995.85,33248.98,15345.04,15463.98,2439.96,conventional,2016,Louisville
4383,7/31/2016,1.24,86030.88,2355.37,53669.84,1144.87,28860.8,13632.0,13603.6,1625.2,conventional,2016,Louisville
4384,8/7/2016,1.3,80997.55,3573.85,53453.99,1058.22,22911.49,13895.19,8739.63,276.67,conventional,2016,Louisville
4385,8/14/2016,1.25,85551.19,2056.05,54112.88,772.12,28610.14,17081.33,11518.81,10.0,conventional,2016,Louisville
4386,8/21/2016,1.16,89370.33,1980.35,50039.9,735.71,36614.37,16968.15,19306.22,340.0,conventional,2016,Louisville
4387,8/28/2016,1.13,82663.2,1887.97,48991.99,614.55,31168.69,15323.61,14585.08,1260.0,conventional,2016,Louisville
4388,9/4/2016,1.11,82940.98,2682.05,45780.53,769.26,33709.14,14894.92,18599.22,215.0,conventional,2016,Louisville
4389,9/11/2016,1.21,90086.4,3359.11,51733.48,634.74,34359.07,13618.85,20735.22,5.0,conventional,2016,Louisville
4390,9/18/2016,1.26,87633.41,2114.94,48962.95,565.29,35990.23,13498.21,22492.02,0.0,conventional,2016,Louisville
4391,9/25/2016,1.37,75513.07,1967.21,41728.53,413.43,31403.9,13833.11,17570.79,0.0,conventional,2016,Louisville
4392,10/2/2016,1.24,75004.32,1351.94,37151.83,487.06,36013.49,12611.79,23401.7,0.0,conventional,2016,Louisville
4393,10/9/2016,1.15,78262.36,1705.62,36812.98,328.99,39414.77,11916.09,27498.68,0.0,conventional,2016,Louisville
4394,10/16/2016,1.1,81707.99,1538.97,37516.02,282.44,42370.56,11941.35,30429.21,0.0,conventional,2016,Louisville
4395,10/23/2016,1.23,75593.36,1616.09,37427.37,314.87,36235.03,10839.29,25395.74,0.0,conventional,2016,Louisville
4396,10/30/2016,1.28,70137.79,1769.84,35446.19,162.17,32759.59,7816.19,24943.4,0.0,conventional,2016,Louisville
4397,11/6/2016,1.27,70881.52,1606.9,34663.27,236.33,34375.02,9517.5,24857.52,0.0,conventional,2016,Louisville
4398,11/13/2016,1.34,64958.65,1469.38,30443.81,215.13,32830.33,11501.96,21328.37,0.0,conventional,2016,Louisville
4399,11/20/2016,1.43,59210.76,1429.11,29056.73,159.32,28565.6,11694.68,16870.92,0.0,conventional,2016,Louisville
4400,11/27/2016,1.26,57765.51,1047.06,26662.61,141.29,29914.55,10325.65,19588.9,0.0,conventional,2016,Louisville
4401,12/4/2016,0.83,127200.91,1234.09,60677.07,664.79,64624.96,11670.33,52954.63,0.0,conventional,2016,Louisville
4402,12/11/2016,0.79,105228.6,1367.94,44377.9,142.37,59340.39,11915.91,47411.82,12.66,conventional,2016,Louisville
