,Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
2747,4/26/2015,1.09,189609.49,4480.46,105590.91,6421.76,73116.36,68758.56,4305.08,52.72,conventional,2015,Grand Rapids
2748,5/3/2015,1.06,238550.81,6301.92,176717.87,6727.83,48803.19,46862.74,1898.03,42.42,conventional,2015,Grand Rapids
2749,5/10/2015,1.36,159642.82,7383.85,84947.73,3817.57,63493.67,59129.49,4335.74,28.44,conventional,2015,Grand Rapids
2750,5/17/2015,0.97,277502.12,5515.43,202939.01,12421.42,56626.26,52456.3,3991.49,178.47,conventional,2015,Grand Rapids
2751,5/24/2015,1.3,158917.21,7888.33,74169.01,3111.69,73748.18,69048.81,4663.55,35.82,conventional,2015,Grand Rapids
2752,5/31/2015,1.31,167907.51,7097.0,90411.8,3360.05,67038.66,64208.38,2794.35,35.93,conventional,2015,Grand Rapids
2753,6/7/2015,1.14,212599.11,6926.42,134230.11,10407.58,61035.0,55432.55,4067.09,1535.36,conventional,2015,Grand Rapids
2754,6/14/2015,1.07,197387.76,4446.1,116392.81,4934.17,71614.68,67207.35,4401.93,5.4,conventional,2015,Grand Rapids
2755,6/21/2015,0.96,265555.66,2552.14,167585.16,32903.12,62515.24,53623.47,4943.16,3948.61,conventional,2015,Grand Rapids
2756,6/28/2015,1.1,155972.38,3089.5,55014.27,9941.32,87927.29,80548.8,5044.35,2334.14,conventional,2015,Grand Rapids
2757,7/5/2015,1.16,202842.97,2709.26,109357.57,34986.3,55789.84,44032.97,5692.28,6064.59,conventional,2015,Grand Rapids
2758,7/12/2015,1.19,153112.84,4663.59,66045.81,9833.58,72569.86,66368.31,4901.72,1299.83,conventional,2015,Grand Rapids
2759,7/19/2015,1.05,215736.47,2680.7,122122.69,29478.33,61454.75,52697.22,3806.21,4951.32,conventional,2015,Grand Rapids
2760,7/26/2015,1.12,153868.79,3192.59,66065.84,9957.92,74652.44,69267.05,4085.24,1300.15,conventional,2015,Grand Rapids
2761,8/2/2015,1.05,184067.49,4122.95,109853.88,10359.57,59731.09,55048.69,4030.14,652.26,conventional,2015,Grand Rapids
2762,8/9/2015,1.08,186733.16,4807.41,120579.39,8389.85,52956.51,49559.83,3294.27,102.41,conventional,2015,Grand Rapids
2763,8/16/2015,0.89,268902.14,5134.58,177609.75,20395.04,65762.77,55316.85,6674.12,3771.8,conventional,2015,Grand Rapids
2764,8/23/2015,1.28,128681.94,4847.16,72826.86,5459.79,45548.13,40204.96,4716.36,626.81,conventional,2015,Grand Rapids
2765,8/30/2015,0.91,226898.73,3931.2,152332.2,16719.44,53915.89,48562.08,2309.09,3044.72,conventional,2015,Grand Rapids
2766,9/6/2015,1.09,170309.3,3673.53,111964.57,6016.37,48654.83,45108.48,3486.89,59.46,conventional,2015,Grand Rapids
2767,9/13/2015,0.95,219380.93,4113.5,143018.46,20439.94,51809.03,43865.37,2851.68,5091.98,conventional,2015,Grand Rapids
2768,9/20/2015,0.88,244696.01,3612.73,177686.12,9651.55,53745.61,51686.05,1815.57,243.99,conventional,2015,Grand Rapids
2769,9/27/2015,1.15,137849.61,2977.77,87274.97,13024.28,34572.59,28888.74,1913.24,3770.61,conventional,2015,Grand Rapids
2770,10/4/2015,0.99,160322.48,3241.7,102316.58,18103.36,36660.84,29446.94,2198.98,5014.92,conventional,2015,Grand Rapids
2771,10/11/2015,0.97,198769.54,3638.99,106363.84,49279.06,39487.65,21799.3,2155.38,15532.97,conventional,2015,Grand Rapids
2772,10/18/2015,0.94,184806.99,3821.47,118521.96,17329.17,45134.39,40257.54,1830.77,3046.08,conventional,2015,Grand Rapids
2773,10/25/2015,1.14,134921.44,3899.73,86434.9,9431.21,35155.6,30487.72,3036.22,1631.66,conventional,2015,Grand Rapids
2774,11/1/2015,0.91,205592.1,3731.64,147281.28,8605.43,45973.75,43392.69,1757.12,823.94,conventional,2015,Grand Rapids
2775,11/8/2015,0.93,198257.69,3970.87,149876.75,7556.57,36853.5,34956.27,1819.27,77.96,conventional,2015,Grand Rapids
2776,11/15/2015,1.2,129448.75,3490.77,74695.44,2506.31,48756.23,47301.23,1427.26,27.74,conventional,2015,Grand Rapids
2777,11/22/2015,1.11,140981.22,3734.97,94794.75,5725.81,36725.69,33606.78,2327.22,791.69,conventional,2015,Grand Rapids
2778,11/29/2015,1.12,120552.43,3726.77,82760.11,3336.97,30728.58,27835.71,2816.43,76.44,conventional,2015,Grand Rapids
2779,12/6/2015,0.93,217174.66,4026.57,165454.45,15635.86,32057.78,26570.4,1560.59,3926.79,conventional,2015,Grand Rapids
2780,12/13/2015,1.24,117645.69,3809.88,69582.68,3264.07,40989.06,38257.02,2231.37,500.67,conventional,2015,Grand Rapids
2781,12/20/2015,1.13,126262.26,2630.11,85259.91,3211.51,35160.73,30547.62,2288.36,2324.75,conventional,2015,Grand Rapids
2782,12/27/2015,1.13,147713.85,2992.62,101109.84,5754.75,37856.64,30738.09,2919.24,4199.31,conventional,2015,Grand Rapids
2984,1/4/2015,1.02,3382800.12,467259.47,2059657.71,318102.38,537780.56,412779.64,111072.91,13928.01,conventional,2015,Great Lakes
2985,1/11/2015,1.1,3067638.32,416900.3,1818618.04,316856.73,515263.25,412976.97,91214.54,11071.74,conventional,2015,Great Lakes
2986,1/18/2015,1.08,3006207.02,401683.43,1650327.26,257105.89,697090.44,600155.95,93434.54,3499.95,conventional,2015,Great Lakes
2987,1/25/2015,1.13,2928692.32,390289.67,1649082.75,271642.56,617677.34,503612.64,109501.0,4563.7,conventional,2015,Great Lakes
2988,2/1/2015,0.91,4874124.41,768874.35,2948564.71,510153.65,646531.7,479453.25,126925.79,40152.66,conventional,2015,Great Lakes
2989,2/8/2015,1.07,2856456.35,515789.01,1541252.99,238780.53,560633.82,472576.07,78544.87,9512.88,conventional,2015,Great Lakes
2990,2/15/2015,1.15,2610004.41,390973.21,1331420.43,237030.33,650580.44,561485.4,81172.24,7922.8,conventional,2015,Great Lakes
2991,2/22/2015,1.16,2730224.03,391400.93,1482033.31,246541.13,610248.66,512270.39,88536.91,9441.36,conventional,2015,Great Lakes
2992,3/1/2015,1.02,3566752.43,353818.94,2135517.89,478701.64,598713.96,462539.26,88541.92,47632.78,conventional,2015,Great Lakes
2993,3/8/2015,1.04,3134752.64,380674.2,1675102.29,253978.78,824997.37,697812.88,114519.6,12664.89,conventional,2015,Great Lakes
2994,3/15/2015,1.1,2948199.23,475449.58,1626922.95,223788.7,622038.0,498932.31,114147.11,8958.58,conventional,2015,Great Lakes
2995,3/22/2015,1.04,3746598.18,543151.72,2146436.5,451798.84,605211.12,453829.96,105804.36,45576.8,conventional,2015,Great Lakes
2996,3/29/2015,1.09,2971443.88,456518.93,1472879.42,196545.04,845500.49,758625.31,82421.91,4453.27,conventional,2015,Great Lakes
2997,4/5/2015,1.18,2938918.81,504487.79,1595354.39,221603.31,617473.32,552075.78,61643.12,3754.42,conventional,2015,Great Lakes
2998,4/12/2015,1.11,2895992.9,548501.37,1403326.56,190091.28,754073.69,688965.8,60642.37,4465.52,conventional,2015,Great Lakes
2999,4/19/2015,1.06,3857605.11,615564.03,2140254.41,383840.98,717945.69,609139.49,84879.59,23926.61,conventional,2015,Great Lakes
3000,4/26/2015,1.14,3234024.32,609506.22,1580854.41,294073.96,749589.73,615887.17,116500.49,17202.07,conventional,2015,Great Lakes
3001,5/3/2015,1.05,3901054.42,719493.66,2200706.49,327171.65,653682.62,493009.35,146837.36,13835.91,conventional,2015,Great Lakes
3002,5/10/2015,1.15,3501344.46,766730.7,1723310.79,274259.73,737043.24,585000.53,147022.85,5019.86,conventional,2015,Great Lakes
3003,5/17/2015,1.09,3753201.03,787079.55,1939235.3,406338.23,620547.95,481046.82,110126.4,29374.73,conventional,2015,Great Lakes
3004,5/24/2015,1.15,3574050.61,758183.5,1764210.85,263068.72,788587.54,641756.72,134308.54,12522.28,conventional,2015,Great Lakes
3005,5/31/2015,1.2,3151714.0,667193.97,1478975.82,280464.92,725079.29,593192.94,119920.22,11966.13,conventional,2015,Great Lakes
3006,6/7/2015,1.13,3602112.79,689242.14,1723625.04,447117.42,742128.19,584086.31,122232.65,35809.23,conventional,2015,Great Lakes
3007,6/14/2015,1.12,3511185.14,604782.48,1744519.06,346867.18,815016.42,683334.7,119899.69,11782.03,conventional,2015,Great Lakes
3008,6/21/2015,1.08,3720458.83,487936.68,1958437.1,493928.69,780156.36,611156.81,132172.82,36826.73,conventional,2015,Great Lakes
3009,6/28/2015,1.07,3336314.35,476721.82,1631460.3,261863.52,966268.71,803974.11,148652.02,13642.58,conventional,2015,Great Lakes
3010,7/5/2015,1.13,3774004.27,502233.05,2055125.98,442059.88,774585.36,606612.51,140253.5,27719.35,conventional,2015,Great Lakes
3011,7/12/2015,1.14,3077237.12,456044.5,1617124.36,288141.07,715927.19,581802.24,120335.36,13789.59,conventional,2015,Great Lakes
3012,7/19/2015,1.12,3436864.41,449090.82,1843047.36,454643.18,690083.05,535843.25,110898.39,43341.41,conventional,2015,Great Lakes
3013,7/26/2015,1.1,3135698.38,475306.73,1616355.0,281882.1,762154.55,617211.53,127530.47,17412.55,conventional,2015,Great Lakes
3014,8/2/2015,1.14,3162447.64,490577.01,1722754.95,321610.93,627504.75,500704.88,104570.86,22229.01,conventional,2015,Great Lakes
3015,8/9/2015,1.12,3230139.65,420919.7,1839862.82,331336.66,638020.47,497895.48,115527.66,24597.33,conventional,2015,Great Lakes
3016,8/16/2015,1.03,3653376.07,414756.68,2087149.52,475383.38,676086.49,486209.97,129683.8,60192.72,conventional,2015,Great Lakes
3017,8/23/2015,1.14,2849127.29,404182.26,1596909.93,279710.88,568324.22,427635.3,122225.92,18463.0,conventional,2015,Great Lakes
3018,8/30/2015,1.04,3388803.79,478858.03,1877733.21,419390.5,612822.05,457558.59,111788.68,43474.78,conventional,2015,Great Lakes
3019,9/6/2015,1.07,3272555.01,432770.76,1876392.91,348448.68,614942.66,468148.29,121209.44,25584.93,conventional,2015,Great Lakes
3020,9/13/2015,1.03,3532480.92,492741.15,1958150.0,447108.5,634481.27,448051.74,132685.58,53743.95,conventional,2015,Great Lakes
3021,9/20/2015,1.02,3336245.24,460475.95,1887110.85,418235.21,570423.23,406010.16,109268.58,55144.49,conventional,2015,Great Lakes
3022,9/27/2015,1.1,2770074.76,343271.52,1605775.14,344488.51,476539.59,327299.75,103091.55,46148.29,conventional,2015,Great Lakes
3023,10/4/2015,1.05,2814678.93,296032.66,1632488.05,381986.61,504171.61,354840.13,106127.86,43203.62,conventional,2015,Great Lakes
3024,10/11/2015,1.02,3004133.39,355508.86,1652244.4,456771.26,539608.87,384772.59,93016.17,61820.11,conventional,2015,Great Lakes
3025,10/18/2015,1.03,2981549.94,396690.54,1695841.56,353741.96,535275.88,419558.97,92629.46,23087.45,conventional,2015,Great Lakes
3026,10/25/2015,1.1,2671535.94,383559.81,1460066.36,331096.84,496812.93,335249.25,130933.76,30629.92,conventional,2015,Great Lakes
3027,11/1/2015,1.0,3229124.75,436343.74,1825512.93,388703.05,578565.03,399665.31,133071.89,45827.83,conventional,2015,Great Lakes
3028,11/8/2015,0.98,3184946.53,410061.0,1794703.2,425242.73,554939.6,365002.12,138161.32,51776.16,conventional,2015,Great Lakes
3029,11/15/2015,1.09,2494044.41,342002.87,1322818.28,248635.49,580587.77,465154.46,99695.62,15737.69,conventional,2015,Great Lakes
3030,11/22/2015,1.03,2601821.63,347803.29,1471865.16,280543.97,501609.21,391454.61,89472.08,20682.52,conventional,2015,Great Lakes
3031,11/29/2015,1.07,2198408.92,318661.4,1199426.12,248818.72,431502.68,328369.47,83149.01,19984.2,conventional,2015,Great Lakes
3032,12/6/2015,1.0,2981347.2,401676.14,1680591.43,398320.64,500758.99,325850.0,124306.44,50602.55,conventional,2015,Great Lakes
3033,12/13/2015,1.03,2608448.06,463349.67,1342449.84,228576.54,574072.01,409909.7,148004.93,16157.38,conventional,2015,Great Lakes
3034,12/20/2015,1.01,2504745.45,383701.76,1337404.03,241580.61,542059.05,358218.65,122999.48,60840.92,conventional,2015,Great Lakes
3035,12/27/2015,1.01,2580602.96,336673.7,1411808.83,254629.93,577490.5,400003.8,98401.09,79085.61,conventional,2015,Great Lakes
3036,1/4/2015,0.71,1062990.62,506426.58,436347.57,4378.92,115837.55,90299.85,25537.7,0.0,conventional,2015,Houston
3037,1/11/2015,0.78,1062071.65,463272.52,441785.8,4094.47,152918.86,126995.76,25923.1,0.0,conventional,2015,Houston
3038,1/18/2015,0.77,1017854.16,458532.19,429687.47,9353.74,120280.76,107320.39,12960.37,0.0,conventional,2015,Houston
3039,1/25/2015,0.77,983910.94,549415.32,309974.97,4231.47,120289.18,95546.28,24742.9,0.0,conventional,2015,Houston
3040,2/1/2015,0.72,1280364.01,540024.17,597855.73,8063.4,134420.71,86145.18,48275.53,0.0,conventional,2015,Houston
3041,2/8/2015,0.7,1180723.02,525259.71,535768.93,5175.33,114519.05,103507.51,11011.54,0.0,conventional,2015,Houston
3042,2/15/2015,0.73,1062387.72,571823.28,364817.51,5598.15,120148.78,83840.62,36308.16,0.0,conventional,2015,Houston
3043,2/22/2015,0.82,978807.74,520034.92,346617.64,6532.39,105622.79,73227.41,32395.38,0.0,conventional,2015,Houston
3044,3/1/2015,0.87,991328.46,481279.09,391780.92,4149.71,114118.74,63264.46,50854.28,0.0,conventional,2015,Houston
3045,3/8/2015,0.78,1166055.83,507328.95,517669.77,5321.52,135735.59,60498.92,75236.67,0.0,conventional,2015,Houston
3046,3/15/2015,0.77,1043172.77,526390.61,401259.86,5000.2,110522.1,62352.87,48169.23,0.0,conventional,2015,Houston
3047,3/22/2015,0.8,1036663.77,514614.47,393974.61,5199.15,122875.54,71977.68,50897.86,0.0,conventional,2015,Houston
3048,3/29/2015,0.79,1116225.29,502389.02,480447.28,4633.28,128755.71,122988.43,5767.28,0.0,conventional,2015,Houston
3049,4/5/2015,0.83,1249645.2,608887.6,496479.07,4878.2,139400.33,132586.15,6814.18,0.0,conventional,2015,Houston
3050,4/12/2015,0.79,1096074.97,631292.63,353794.42,3936.53,107051.39,97144.19,9907.2,0.0,conventional,2015,Houston
3051,4/19/2015,0.82,933033.17,566197.65,250464.55,3898.56,112472.41,78217.04,34255.37,0.0,conventional,2015,Houston
3052,4/26/2015,0.79,1082231.89,689172.94,295785.8,5527.28,91745.87,58557.13,33188.74,0.0,conventional,2015,Houston
3053,5/3/2015,0.74,1296308.05,651055.45,502617.22,4521.86,138113.52,55875.33,82238.19,0.0,conventional,2015,Houston
3054,5/10/2015,0.76,1201673.17,654227.6,424395.94,3776.21,119273.42,49686.88,69586.54,0.0,conventional,2015,Houston
3055,5/17/2015,0.82,1025659.59,676510.74,263395.46,3241.06,82512.33,47881.9,34630.43,0.0,conventional,2015,Houston
3056,5/24/2015,0.83,1089679.39,662438.33,324447.92,5151.72,97641.42,58142.73,39498.69,0.0,conventional,2015,Houston
3057,5/31/2015,0.72,1262932.78,757230.93,383626.57,2927.27,119148.01,53981.67,65166.34,0.0,conventional,2015,Houston
3058,6/7/2015,0.72,1172177.72,675888.37,364707.14,3899.67,127682.54,72504.8,55177.74,0.0,conventional,2015,Houston
3059,6/14/2015,0.62,1533409.28,924661.29,439063.48,4700.1,164984.41,85200.08,79784.33,0.0,conventional,2015,Houston
3060,6/21/2015,0.74,1196121.27,578767.93,449584.59,2227.98,165540.77,84406.17,81134.6,0.0,conventional,2015,Houston
3061,6/28/2015,0.74,1135915.03,613485.76,337700.09,1935.65,182793.53,87444.74,95348.79,0.0,conventional,2015,Houston
3062,7/5/2015,0.79,1173819.67,652959.91,371700.87,3957.2,145201.69,98660.98,46540.71,0.0,conventional,2015,Houston
3063,7/12/2015,0.79,999607.51,559622.59,307628.06,3226.08,129130.78,71467.17,57474.72,188.89,conventional,2015,Houston
3064,7/19/2015,0.78,1093424.59,517797.01,424786.53,4233.66,146607.39,73695.03,72912.36,0.0,conventional,2015,Houston
3065,7/26/2015,0.79,1086740.19,522819.52,443177.18,5096.53,115646.96,69845.31,45801.65,0.0,conventional,2015,Houston
3066,8/2/2015,0.9,948126.9,568694.81,281941.22,3494.6,93996.27,60782.86,33213.41,0.0,conventional,2015,Houston
3067,8/9/2015,0.92,935149.69,474778.09,356592.63,5288.3,98490.67,62834.44,35656.23,0.0,conventional,2015,Houston
3068,8/16/2015,0.92,968899.09,565965.79,297434.65,3479.25,102019.4,65764.02,36255.38,0.0,conventional,2015,Houston
3069,8/23/2015,0.89,933166.17,509472.17,321616.5,4323.68,97753.82,62733.47,35020.35,0.0,conventional,2015,Houston
3070,8/30/2015,0.88,926124.93,559048.7,260761.33,4514.17,101800.73,72264.6,29536.13,0.0,conventional,2015,Houston
3071,9/6/2015,0.89,1090493.39,460377.08,495487.54,6230.7,128398.07,63724.96,64673.11,0.0,conventional,2015,Houston
3072,9/13/2015,0.89,1095790.27,421533.83,540499.39,5559.36,128197.69,55636.91,72560.78,0.0,conventional,2015,Houston
3073,9/20/2015,0.83,967228.05,417701.88,445473.03,6959.5,97093.64,55198.32,41895.32,0.0,conventional,2015,Houston
3074,9/27/2015,0.86,968988.09,383218.43,458982.9,16780.9,110005.86,61098.51,48907.35,0.0,conventional,2015,Houston
3075,10/4/2015,0.82,1019283.99,411727.49,435388.05,43558.15,128610.3,59751.0,68859.3,0.0,conventional,2015,Houston
3076,10/11/2015,0.79,1036269.51,410949.18,385629.69,126765.96,112924.68,62638.13,50286.55,0.0,conventional,2015,Houston
3077,10/18/2015,0.9,847813.12,436132.2,242842.91,80895.03,87942.98,59835.83,28107.15,0.0,conventional,2015,Houston
3078,10/25/2015,0.88,933623.58,437329.85,313129.29,81274.85,101889.59,57577.21,44260.6,51.78,conventional,2015,Houston
3079,11/1/2015,0.77,1007805.74,395945.0,365506.02,111263.81,135090.91,56198.27,78892.64,0.0,conventional,2015,Houston
3080,11/8/2015,0.75,983909.85,427828.16,411365.91,20404.29,124311.49,56573.89,67737.6,0.0,conventional,2015,Houston
3081,11/15/2015,0.72,998801.78,530464.33,332541.11,4611.0,131185.34,62414.66,68770.68,0.0,conventional,2015,Houston
3082,11/22/2015,0.73,913002.96,402191.51,391110.76,6924.43,112776.26,70785.25,41991.01,0.0,conventional,2015,Houston
3083,11/29/2015,0.79,783225.98,391616.95,289533.68,4334.89,97740.46,67880.28,29860.18,0.0,conventional,2015,Houston
3084,12/6/2015,0.74,989676.85,368528.91,490805.0,7041.19,123301.75,61020.31,62281.44,0.0,conventional,2015,Houston
3085,12/13/2015,0.73,998752.95,412187.8,386865.21,81450.04,118249.9,69011.01,48622.22,616.67,conventional,2015,Houston
3086,12/20/2015,0.75,922355.67,382444.22,278067.11,127372.19,134472.15,72198.16,31520.66,30753.33,conventional,2015,Houston
3087,12/27/2015,0.78,944506.54,389773.22,288003.62,126150.81,140578.89,73711.94,36493.62,30373.33,conventional,2015,Houston
3289,1/4/2015,1.02,160130.15,4007.41,118435.79,1201.5,36485.45,20325.41,16160.04,0.0,conventional,2015,Indianapolis
3290,1/11/2015,1.25,138617.04,3024.88,100509.97,1771.71,33310.48,18466.87,14765.56,78.05,conventional,2015,Indianapolis
3291,1/18/2015,1.14,149319.82,2910.77,103890.9,2048.78,40469.37,22405.47,17913.92,149.98,conventional,2015,Indianapolis
3292,1/25/2015,1.06,149473.79,3642.56,108152.4,724.5,36954.33,21963.56,14952.61,38.16,conventional,2015,Indianapolis
3293,2/1/2015,0.92,245352.56,7245.61,181784.28,14761.53,41561.14,20669.59,18130.75,2760.8,conventional,2015,Indianapolis
3294,2/8/2015,0.98,158792.02,7650.86,109166.71,8455.43,33519.02,18968.55,12562.27,1988.2,conventional,2015,Indianapolis
3295,2/15/2015,1.3,121767.82,5833.67,75495.03,4664.15,35774.97,22442.7,12428.29,903.98,conventional,2015,Indianapolis
3296,2/22/2015,1.34,127501.04,4269.36,80442.92,5161.84,37626.92,22828.92,13884.93,913.07,conventional,2015,Indianapolis
3297,3/1/2015,1.13,169556.49,4876.24,110740.95,14372.16,39567.14,22401.71,14728.68,2436.75,conventional,2015,Indianapolis
3298,3/8/2015,1.07,160438.38,6082.65,97697.59,10846.32,45811.82,27937.4,15551.62,2322.8,conventional,2015,Indianapolis
3299,3/15/2015,1.21,140487.57,4942.49,88080.11,5551.28,41913.69,24140.96,16954.05,818.68,conventional,2015,Indianapolis
3300,3/22/2015,1.11,160557.81,3961.0,102319.13,15542.64,38735.04,19721.51,16305.28,2708.25,conventional,2015,Indianapolis
3301,3/29/2015,1.09,161288.59,5382.76,97691.27,8095.81,50118.75,37465.78,11727.21,925.76,conventional,2015,Indianapolis
3302,4/5/2015,1.17,151260.15,12623.45,95213.63,2843.96,40579.11,33761.92,6720.88,96.31,conventional,2015,Indianapolis
3303,4/12/2015,1.15,146422.18,13496.9,86722.03,2457.5,43745.75,33143.47,10414.35,187.93,conventional,2015,Indianapolis
3304,4/19/2015,1.08,179103.3,12091.85,106308.89,10136.69,50565.87,35778.37,13533.9,1253.6,conventional,2015,Indianapolis
3305,4/26/2015,1.24,158499.41,12319.28,88398.02,16641.02,41141.09,23192.65,14397.12,3551.32,conventional,2015,Indianapolis
3306,5/3/2015,1.13,178889.83,18025.82,113204.3,7488.56,40171.15,21559.51,17453.1,1158.54,conventional,2015,Indianapolis
3307,5/10/2015,1.06,195532.38,16899.58,127193.06,5271.2,46168.54,23578.29,22228.41,361.84,conventional,2015,Indianapolis
3308,5/17/2015,1.26,164076.81,18666.08,89510.92,16162.78,39737.03,21260.58,16314.28,2162.17,conventional,2015,Indianapolis
3309,5/24/2015,1.29,168797.97,19662.17,92856.9,14814.07,41464.83,26023.27,12630.31,2811.25,conventional,2015,Indianapolis
3310,5/31/2015,1.37,142817.83,13199.86,80053.62,6630.76,42933.59,26714.31,15126.47,1092.81,conventional,2015,Indianapolis
3311,6/7/2015,1.28,155730.59,16121.1,80781.48,10648.98,48179.03,30541.64,15866.46,1770.93,conventional,2015,Indianapolis
3312,6/14/2015,1.15,173545.33,10382.27,97079.96,13744.21,52338.89,33478.56,17581.12,1279.21,conventional,2015,Indianapolis
3313,6/21/2015,1.03,205199.16,7214.14,124628.24,14564.3,58792.48,33861.06,23155.13,1776.29,conventional,2015,Indianapolis
3314,6/28/2015,0.95,198267.13,5514.89,121148.6,9267.12,62336.52,34863.23,26114.84,1358.45,conventional,2015,Indianapolis
3315,7/5/2015,1.05,190716.43,4890.33,119457.27,13495.86,52872.97,30631.37,21037.53,1204.07,conventional,2015,Indianapolis
3316,7/12/2015,1.05,161431.59,4181.35,101947.17,7053.06,48250.01,27061.56,20240.11,948.34,conventional,2015,Indianapolis
3317,7/19/2015,1.07,168164.47,4866.47,101983.73,15100.98,46213.29,25201.47,18741.75,2270.07,conventional,2015,Indianapolis
3318,7/26/2015,1.22,144476.44,3840.1,84797.31,7897.34,47941.69,27526.1,19119.03,1296.56,conventional,2015,Indianapolis
3319,8/2/2015,1.21,151883.21,3914.24,94006.28,13847.9,40114.79,22812.1,14978.27,2324.42,conventional,2015,Indianapolis
3320,8/9/2015,1.2,148384.89,3553.34,91631.6,12389.35,40810.6,24883.56,14289.69,1637.35,conventional,2015,Indianapolis
3321,8/16/2015,1.14,160059.77,5270.74,90141.76,20017.79,44629.48,23010.0,17605.07,4014.41,conventional,2015,Indianapolis
3322,8/23/2015,1.22,131935.23,4293.59,77251.43,10288.24,40101.97,23701.08,14786.36,1614.53,conventional,2015,Indianapolis
3323,8/30/2015,1.17,147066.48,3709.1,86767.95,15531.08,41058.35,23305.32,15000.54,2752.49,conventional,2015,Indianapolis
3324,9/6/2015,1.11,156608.28,3361.77,92568.64,16662.01,44015.86,25163.49,15845.63,3006.74,conventional,2015,Indianapolis
3325,9/13/2015,0.87,201620.58,3668.07,130327.72,17967.91,49656.88,22010.51,24284.79,3361.58,conventional,2015,Indianapolis
3326,9/20/2015,0.91,185962.59,3942.44,116683.58,24166.47,41170.1,18045.98,18135.33,4988.79,conventional,2015,Indianapolis
3327,9/27/2015,1.04,139490.52,2961.25,85578.17,16176.43,34774.67,19742.24,12078.24,2954.19,conventional,2015,Indianapolis
3328,10/4/2015,0.98,139679.01,3645.9,87385.31,13528.83,35118.97,18727.08,14546.97,1844.92,conventional,2015,Indianapolis
3329,10/11/2015,1.1,128848.68,4270.64,75604.83,13860.26,35112.95,21300.25,11566.09,2246.61,conventional,2015,Indianapolis
3330,10/18/2015,0.97,159463.52,4397.88,102117.87,12142.13,40805.64,24129.91,15546.0,1129.73,conventional,2015,Indianapolis
3331,10/25/2015,1.02,151558.74,4333.17,89943.26,16586.3,40696.01,18548.38,19394.8,2752.83,conventional,2015,Indianapolis
3332,11/1/2015,1.01,147459.62,5224.61,84968.04,16933.14,40333.83,20800.04,16206.13,3327.66,conventional,2015,Indianapolis
3333,11/8/2015,0.96,147799.55,4337.57,84844.19,20220.42,38397.37,19246.38,15189.72,3961.27,conventional,2015,Indianapolis
3334,11/15/2015,1.08,124218.61,3478.99,71346.37,12795.08,36598.17,22294.87,11753.19,2550.11,conventional,2015,Indianapolis
3335,11/22/2015,1.11,115384.56,3979.57,68939.61,9639.94,32825.44,20313.48,11041.51,1470.45,conventional,2015,Indianapolis
3336,11/29/2015,1.08,108444.41,3079.44,65254.08,10854.59,29256.3,17455.74,9975.21,1825.35,conventional,2015,Indianapolis
3337,12/6/2015,0.92,145740.44,4067.0,89452.99,13570.12,38650.33,19365.92,17733.68,1550.73,conventional,2015,Indianapolis
3338,12/13/2015,1.03,125342.89,4904.51,69984.32,11398.44,39055.62,21259.82,15580.08,2215.72,conventional,2015,Indianapolis
3339,12/20/2015,1.1,116353.68,3702.2,67983.94,9327.71,35339.83,18144.63,12133.67,5061.53,conventional,2015,Indianapolis
3340,12/27/2015,1.04,123096.09,4647.28,69384.73,11206.4,37857.68,20644.64,11524.06,5688.98,conventional,2015,Indianapolis
3542,1/4/2015,0.97,153506.84,105203.79,19147.78,468.7,28686.57,13653.15,15033.42,0.0,conventional,2015,Jacksonville
3543,1/11/2015,1.2,99757.17,57635.74,17025.48,529.41,24566.54,14862.7,9703.84,0.0,conventional,2015,Jacksonville
3544,1/18/2015,1.27,99496.16,57479.2,16442.71,513.69,25060.56,14684.19,10376.37,0.0,conventional,2015,Jacksonville
3545,1/25/2015,1.2,109940.55,66985.59,14505.13,523.89,27925.94,16753.47,11172.47,0.0,conventional,2015,Jacksonville
3546,2/1/2015,0.92,237910.63,171139.21,22525.96,1299.6,42945.86,20816.49,22129.37,0.0,conventional,2015,Jacksonville
3547,2/8/2015,1.21,91840.75,62181.18,9886.68,375.65,19397.24,11016.44,8380.8,0.0,conventional,2015,Jacksonville
3548,2/15/2015,1.24,105176.25,70695.14,9457.72,595.88,24427.51,15354.4,9073.11,0.0,conventional,2015,Jacksonville
3549,2/22/2015,1.1,121048.7,79840.95,10684.39,1447.09,29076.27,21773.29,7302.98,0.0,conventional,2015,Jacksonville
3550,3/1/2015,1.01,167254.64,121358.37,13685.85,570.69,31639.73,17059.55,14580.18,0.0,conventional,2015,Jacksonville
3551,3/8/2015,1.24,112487.2,77300.18,8997.99,745.39,25443.64,19549.59,5894.05,0.0,conventional,2015,Jacksonville
3552,3/15/2015,1.27,110128.66,76237.55,8987.99,999.8,23903.32,17130.38,6772.94,0.0,conventional,2015,Jacksonville
3553,3/22/2015,0.96,185570.06,136390.88,13642.52,613.36,34923.3,19581.38,15341.92,0.0,conventional,2015,Jacksonville
3554,3/29/2015,1.2,109050.11,74529.93,8432.63,861.41,25226.14,17583.62,7642.52,0.0,conventional,2015,Jacksonville
3555,4/5/2015,1.1,146744.37,105691.56,11012.21,848.18,29192.42,16686.17,12506.25,0.0,conventional,2015,Jacksonville
