,Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
3913,4/8/2018,1.2,3765622.14,661613.73,960344.62,398070.89,1745592.9,1364755.53,304898.15,75939.22,conventional,2018,Great Lakes
3914,4/15/2018,1.12,5091963.45,981454.25,1258985.64,540491.84,2311031.72,1894258.7,310174.85,106598.17,conventional,2018,Great Lakes
3915,4/22/2018,1.09,4626031.46,955835.11,1107519.01,356015.28,2206662.06,1845073.2,309028.93,52559.93,conventional,2018,Great Lakes
3916,4/29/2018,1.21,3917834.41,697966.52,1073237.17,387268.63,1759362.09,1291842.65,413076.14,54443.3,conventional,2018,Great Lakes
3917,5/6/2018,0.87,7059591.58,1699936.0,2002016.44,677077.54,2680561.6,2101793.75,456985.01,121782.84,conventional,2018,Great Lakes
3918,5/13/2018,1.03,4619011.81,1042439.17,1113940.91,398194.14,2064437.59,1698065.65,319565.58,46806.36,conventional,2018,Great Lakes
3919,5/20/2018,1.16,3906285.89,720476.27,1128379.12,379793.91,1677636.59,1367219.07,263225.28,47192.24,conventional,2018,Great Lakes
3920,5/27/2018,1.18,4223314.84,769914.74,1155412.49,389102.77,1908884.84,1487473.36,372837.71,48573.77,conventional,2018,Great Lakes
3921,6/3/2018,1.19,4226079.91,716773.0,1280161.75,484221.88,1744923.28,1289030.08,385898.05,69995.15,conventional,2018,Great Lakes
3922,6/10/2018,1.19,4105136.03,668392.75,1114402.23,422855.29,1899485.76,1518437.18,338109.21,42939.37,conventional,2018,Great Lakes
3923,6/17/2018,1.19,4134267.24,687639.38,1137704.47,447139.73,1861783.66,1462329.31,346649.3,52805.05,conventional,2018,Great Lakes
3924,6/24/2018,0.99,5381230.51,821593.92,1621344.07,794742.87,2143549.65,1594348.56,411358.7,137842.39,conventional,2018,Great Lakes
3925,7/1/2018,1.1,4459370.18,775314.49,1165577.75,439475.18,2079002.76,1690771.65,348191.68,40039.43,conventional,2018,Great Lakes
3926,7/8/2018,1.13,4337787.49,779890.55,1238299.9,452241.97,1867355.07,1482311.64,338765.91,46277.52,conventional,2018,Great Lakes
3927,7/15/2018,1.12,4192461.62,711549.23,1234225.52,506481.65,1740205.22,1364783.08,303459.46,71962.68,conventional,2018,Great Lakes
3928,7/22/2018,1.09,4412028.34,635650.35,1281638.68,703231.72,1791507.59,1303546.53,355318.7,132642.36,conventional,2018,Great Lakes
3929,7/29/2018,1.13,4082696.89,845346.54,825999.97,275386.43,2135963.95,1799773.88,284832.86,51357.21,conventional,2018,Great Lakes
3930,8/5/2018,1.17,3803017.66,806653.61,975175.78,348122.03,1673066.24,1252065.57,352673.89,68326.78,conventional,2018,Great Lakes
3931,8/12/2018,1.22,3900554.67,613666.13,1153696.58,472769.36,1660422.6,1237629.82,331481.44,91311.34,conventional,2018,Great Lakes
3932,8/19/2018,1.13,4539821.1,581325.19,1392579.52,667456.04,1898460.35,1402906.62,322535.66,173018.07,conventional,2018,Great Lakes
3933,8/26/2018,1.39,3346047.06,553816.84,808325.08,291802.92,1692102.22,1321690.88,319051.17,51360.17,conventional,2018,Great Lakes
3934,9/2/2018,1.41,3467274.85,552332.15,956414.97,374228.61,1584299.12,1195273.16,313336.27,75689.69,conventional,2018,Great Lakes
3935,9/9/2018,1.33,3717531.81,565938.62,1121218.12,468674.31,1561700.76,1187133.96,277809.74,96757.06,conventional,2018,Great Lakes
3936,9/16/2018,1.34,3377258.26,569191.45,913745.5,325885.72,1568435.59,1161936.97,324796.66,81701.96,conventional,2018,Great Lakes
3937,9/23/2018,1.31,3359719.69,603563.75,855024.58,252173.4,1648957.96,1208438.55,379622.05,60897.36,conventional,2018,Great Lakes
3938,9/30/2018,1.17,3551684.67,728700.37,791534.15,279877.74,1751572.41,1369635.58,333505.74,48431.09,conventional,2018,Great Lakes
3939,10/7/2018,1.06,4015135.14,694486.22,1162503.32,427053.45,1731092.15,1226221.52,463436.56,41434.07,conventional,2018,Great Lakes
3940,10/14/2018,1.05,3797062.66,712361.78,1183284.84,259162.99,1642253.05,1251686.54,390280.48,286.03,conventional,2018,Great Lakes
3941,10/21/2018,1.1,3578605.08,818984.12,731235.14,187625.52,1840760.3,1394757.41,444112.74,1890.15,conventional,2018,Great Lakes
3942,10/28/2018,1.11,3602860.44,714641.22,924032.29,214290.94,1749895.99,1352303.04,388881.84,8711.11,conventional,2018,Great Lakes
3943,11/4/2018,1.12,3359436.59,768637.26,830653.69,188853.18,1571292.46,1081245.73,474563.16,15483.57,conventional,2018,Great Lakes
3944,11/11/2018,1.02,4050240.66,953346.09,1035299.73,273713.81,1787881.03,1379946.59,362079.0,45855.44,conventional,2018,Great Lakes
3945,11/18/2018,1.15,3062728.18,713207.18,698010.13,214269.27,1437241.6,1195292.54,206758.21,35190.85,conventional,2018,Great Lakes
3946,11/25/2018,1.27,2353835.87,513080.71,569814.9,134119.74,1136820.52,844992.0,275036.84,16791.68,conventional,2018,Great Lakes
3947,12/2/2018,1.33,2629604.72,556927.59,680604.27,187797.62,1204275.24,941855.01,232072.81,30347.42,conventional,2018,Great Lakes
3948,1/7/2019,1.0,4526121.95,953487.99,1176050.61,364915.05,2031668.3,1564128.36,398894.0,68645.94,conventional,2019,Great Lakes
3949,1/13/2019,0.97,4539448.43,1004154.8,1049901.7,234362.3,2251029.63,1781046.01,418020.26,51963.36,conventional,2019,Great Lakes
3950,1/20/2019,0.94,5422420.84,872090.82,1582994.15,684106.43,2283229.44,1729168.41,396976.08,157084.95,conventional,2019,Great Lakes
3951,1/27/2019,1.17,3539935.21,626603.66,1009441.48,245856.51,1658033.56,1266134.44,316058.29,75840.83,conventional,2019,Great Lakes
3952,2/3/2019,0.8,6230039.32,1280690.33,1918122.43,684819.18,2346407.38,1691230.21,524746.97,130430.2,conventional,2019,Great Lakes
3953,2/10/2019,0.91,4362363.79,911553.08,1102944.02,253751.75,2094114.94,1677651.59,354794.65,61668.7,conventional,2019,Great Lakes
3954,2/17/2019,0.96,4324180.62,608578.6,1355703.94,600259.23,1759638.85,1261039.29,364760.81,133838.75,conventional,2019,Great Lakes
3955,2/24/2019,1.05,4073534.93,668126.69,1190746.19,343941.16,1870720.89,1396615.27,378507.17,95598.45,conventional,2019,Great Lakes
3956,3/3/2019,0.96,4461051.55,878105.21,1018946.8,220259.53,2343740.01,1832726.02,456528.86,54485.13,conventional,2019,Great Lakes
3957,3/10/2019,0.96,4436603.35,889436.05,1071169.92,232435.81,2243561.57,1731656.81,454285.31,57619.45,conventional,2019,Great Lakes
3958,3/17/2019,0.95,5079610.05,722556.02,1583438.48,672377.94,2101237.61,1446699.77,519710.07,134827.77,conventional,2019,Great Lakes
3959,3/24/2019,0.97,4470659.52,863601.75,1058007.35,233518.0,2315532.42,1720523.61,559696.4,35312.41,conventional,2019,Great Lakes
3960,3/31/2019,1.01,4092221.26,803444.64,1079366.48,224141.4,1985268.74,1340542.0,603358.54,41368.2,conventional,2019,Great Lakes
3961,4/7/2019,0.99,4951069.86,734915.93,1631217.91,656543.15,1928392.87,1221982.04,597170.85,109239.98,conventional,2019,Great Lakes
3962,4/14/2019,1.06,4388964.77,861269.87,1013386.23,253903.76,2260404.91,1671777.87,553675.93,34951.11,conventional,2019,Great Lakes
3963,4/21/2019,1.23,3945735.18,723517.28,934109.58,282826.39,2005281.93,1427711.1,519055.13,58515.7,conventional,2019,Great Lakes
3964,4/28/2019,1.42,3132985.45,551264.21,907692.9,242184.5,1431843.84,948721.1,441379.57,41743.17,conventional,2019,Great Lakes
3965,5/5/2019,1.22,4642059.58,962732.22,1228636.81,298306.81,2152383.74,1521724.13,552566.29,78093.32,conventional,2019,Great Lakes
3966,5/12/2019,1.24,4194506.93,765932.46,1062934.21,273748.07,2091892.19,1362432.21,680729.18,48730.8,conventional,2019,Great Lakes
3967,5/19/2019,1.37,3743164.21,539069.02,1043077.73,358154.59,1802862.87,1141744.81,606437.54,54680.52,conventional,2019,Great Lakes
3968,5/26/2019,1.38,3945802.27,664400.35,992408.41,285005.85,2003987.66,1275624.98,673007.91,55354.77,conventional,2019,Great Lakes
3969,6/2/2019,1.16,4793215.59,900214.58,1059327.48,382341.53,2451332.0,1611468.51,768567.31,71296.18,conventional,2019,Great Lakes
3970,6/9/2019,1.14,4415255.33,865240.17,806054.58,217730.35,2526230.23,1468790.9,999807.62,57631.71,conventional,2019,Great Lakes
3971,6/16/2019,1.35,3762115.35,625321.95,792338.52,238698.06,2105756.82,1383683.2,658582.57,63491.05,conventional,2019,Great Lakes
3972,6/23/2019,1.41,3379107.85,574599.02,859450.16,213598.4,1731460.27,1124094.37,507592.29,99773.61,conventional,2019,Great Lakes
3973,6/30/2019,1.44,3664094.77,601641.14,880723.11,293977.43,1887753.09,1234085.51,536548.83,117118.75,conventional,2019,Great Lakes
3974,7/7/2019,1.49,3916420.14,603733.07,1064890.88,369546.48,1878249.71,1280415.51,452674.5,145159.7,conventional,2019,Great Lakes
3975,7/14/2019,1.54,3277270.61,515354.49,772016.61,253114.11,1736785.4,1227089.75,396520.98,113174.67,conventional,2019,Great Lakes
3976,7/21/2019,1.6,3260663.12,492191.43,862759.11,351425.94,1554286.64,992505.17,414309.6,147471.87,conventional,2019,Great Lakes
3977,7/28/2019,1.61,3401075.62,460093.46,935226.61,350870.1,1654885.45,907680.43,552176.15,195028.87,conventional,2019,Great Lakes
3978,8/4/2019,1.57,3218100.17,540996.86,784806.4,231159.15,1661137.76,972711.54,550783.1,137643.12,conventional,2019,Great Lakes
3979,8/11/2019,1.47,3618208.0,519755.33,931997.3,350389.93,1816065.44,1019242.4,615267.62,181555.42,conventional,2019,Great Lakes
3980,8/18/2019,1.32,3695901.07,700405.49,758471.4,214782.93,2022241.25,1215621.25,675637.55,130982.45,conventional,2019,Great Lakes
3981,8/25/2019,1.3,3888858.29,670780.07,839577.21,295924.45,2082576.56,1198834.77,721793.71,161948.08,conventional,2019,Great Lakes
3982,9/1/2019,1.22,4062942.69,695232.68,1029647.22,212777.59,2125285.2,1400728.23,602275.53,122281.44,conventional,2019,Great Lakes
3983,9/8/2019,1.09,4507966.0,771965.51,1030269.99,375465.43,2330265.07,1655814.46,535087.4,139363.21,conventional,2019,Great Lakes
3984,9/15/2019,1.2,3547126.77,682875.86,734772.16,178953.64,1950525.11,1409407.23,469170.25,71947.63,conventional,2019,Great Lakes
3985,9/22/2019,1.21,3499439.43,659028.99,772406.05,190163.67,1877840.72,1259899.81,552973.32,64967.59,conventional,2019,Great Lakes
3986,9/29/2019,1.09,4179392.06,780825.52,911252.7,198310.58,2289003.26,1548053.12,700701.48,40248.66,conventional,2019,Great Lakes
3987,10/6/2019,1.19,3832024.24,600556.14,972175.1,407567.47,1851725.53,1311374.67,460728.24,79622.62,conventional,2019,Great Lakes
3988,10/13/2019,1.17,3246628.67,602656.8,647928.51,203782.44,1792260.92,1334081.84,418259.66,39919.42,conventional,2019,Great Lakes
3989,10/20/2019,1.17,3477055.49,602276.4,825394.25,310779.44,1738605.4,1190501.09,495470.29,52634.02,conventional,2019,Great Lakes
3990,10/27/2019,1.0,3983205.46,859014.38,818386.74,207235.27,2098569.07,1586040.58,485039.46,27489.03,conventional,2019,Great Lakes
3991,11/3/2019,1.06,3487222.63,737273.16,684732.1,201443.02,1863774.35,1476102.46,359990.12,27681.77,conventional,2019,Great Lakes
3992,11/10/2019,0.92,4311648.0,710915.0,1212272.0,293191.0,2095271.0,1510510.0,542343.0,42418.0,conventional,2019,Great Lakes
3993,11/17/2019,1.09,3490186.0,662810.0,586216.0,206967.0,2034194.0,1642446.0,355033.0,36715.0,conventional,2019,Great Lakes
3994,11/24/2019,1.13,3156445.0,577113.0,590490.0,268815.0,1720027.0,1321933.0,353172.0,44922.0,conventional,2019,Great Lakes
3995,12/1/2019,1.07,2996501.0,627679.0,498194.0,201333.0,1669296.0,1270676.0,370202.0,28418.0,conventional,2019,Great Lakes
3996,1/4/2015,1.02,3382800.12,467259.47,2059657.71,318102.38,537780.56,412779.64,111072.91,13928.01,conventional,2015,Great Lakes
3997,1/11/2015,1.1,3067638.32,416900.3,1818618.04,316856.73,515263.25,412976.97,91214.54,11071.74,conventional,2015,Great Lakes
3998,1/18/2015,1.08,3006207.02,401683.43,1650327.26,257105.89,697090.44,600155.95,93434.54,3499.95,conventional,2015,Great Lakes
3999,1/25/2015,1.13,2928692.32,390289.67,1649082.75,271642.56,617677.34,503612.64,109501.0,4563.7,conventional,2015,Great Lakes
4000,2/1/2015,0.91,4874124.41,768874.35,2948564.71,510153.65,646531.7,479453.25,126925.79,40152.66,conventional,2015,Great Lakes
4001,2/8/2015,1.07,2856456.35,515789.01,1541252.99,238780.53,560633.82,472576.07,78544.87,9512.88,conventional,2015,Great Lakes
4002,2/15/2015,1.15,2610004.41,390973.21,1331420.43,237030.33,650580.44,561485.4,81172.24,7922.8,conventional,2015,Great Lakes
4003,2/22/2015,1.16,2730224.03,391400.93,1482033.31,246541.13,610248.66,512270.39,88536.91,9441.36,conventional,2015,Great Lakes
4004,3/1/2015,1.02,3566752.43,353818.94,2135517.89,478701.64,598713.96,462539.26,88541.92,47632.78,conventional,2015,Great Lakes
4005,3/8/2015,1.04,3134752.64,380674.2,1675102.29,253978.78,824997.37,697812.88,114519.6,12664.89,conventional,2015,Great Lakes
4006,3/15/2015,1.1,2948199.23,475449.58,1626922.95,223788.7,622038.0,498932.31,114147.11,8958.58,conventional,2015,Great Lakes
4007,3/22/2015,1.04,3746598.18,543151.72,2146436.5,451798.84,605211.12,453829.96,105804.36,45576.8,conventional,2015,Great Lakes
4008,3/29/2015,1.09,2971443.88,456518.93,1472879.42,196545.04,845500.49,758625.31,82421.91,4453.27,conventional,2015,Great Lakes
4009,4/5/2015,1.18,2938918.81,504487.79,1595354.39,221603.31,617473.32,552075.78,61643.12,3754.42,conventional,2015,Great Lakes
4010,4/12/2015,1.11,2895992.9,548501.37,1403326.56,190091.28,754073.69,688965.8,60642.37,4465.52,conventional,2015,Great Lakes
4011,4/19/2015,1.06,3857605.11,615564.03,2140254.41,383840.98,717945.69,609139.49,84879.59,23926.61,conventional,2015,Great Lakes
4012,4/26/2015,1.14,3234024.32,609506.22,1580854.41,294073.96,749589.73,615887.17,116500.49,17202.07,conventional,2015,Great Lakes
4013,5/3/2015,1.05,3901054.42,719493.66,2200706.49,327171.65,653682.62,493009.35,146837.36,13835.91,conventional,2015,Great Lakes
4014,5/10/2015,1.15,3501344.46,766730.7,1723310.79,274259.73,737043.24,585000.53,147022.85,5019.86,conventional,2015,Great Lakes
4015,5/17/2015,1.09,3753201.03,787079.55,1939235.3,406338.23,620547.95,481046.82,110126.4,29374.73,conventional,2015,Great Lakes
4016,5/24/2015,1.15,3574050.61,758183.5,1764210.85,263068.72,788587.54,641756.72,134308.54,12522.28,conventional,2015,Great Lakes
4017,5/31/2015,1.2,3151714.0,667193.97,1478975.82,280464.92,725079.29,593192.94,119920.22,11966.13,conventional,2015,Great Lakes
4018,6/7/2015,1.13,3602112.79,689242.14,1723625.04,447117.42,742128.19,584086.31,122232.65,35809.23,conventional,2015,Great Lakes
4019,6/14/2015,1.12,3511185.14,604782.48,1744519.06,346867.18,815016.42,683334.7,119899.69,11782.03,conventional,2015,Great Lakes
4020,6/21/2015,1.08,3720458.83,487936.68,1958437.1,493928.69,780156.36,611156.81,132172.82,36826.73,conventional,2015,Great Lakes
4021,6/28/2015,1.07,3336314.35,476721.82,1631460.3,261863.52,966268.71,803974.11,148652.02,13642.58,conventional,2015,Great Lakes
4022,7/5/2015,1.13,3774004.27,502233.05,2055125.98,442059.88,774585.36,606612.51,140253.5,27719.35,conventional,2015,Great Lakes
4023,7/12/2015,1.14,3077237.12,456044.5,1617124.36,288141.07,715927.19,581802.24,120335.36,13789.59,conventional,2015,Great Lakes
4024,7/19/2015,1.12,3436864.41,449090.82,1843047.36,454643.18,690083.05,535843.25,110898.39,43341.41,conventional,2015,Great Lakes
4025,7/26/2015,1.1,3135698.38,475306.73,1616355.0,281882.1,762154.55,617211.53,127530.47,17412.55,conventional,2015,Great Lakes
4026,8/2/2015,1.14,3162447.64,490577.01,1722754.95,321610.93,627504.75,500704.88,104570.86,22229.01,conventional,2015,Great Lakes
4027,8/9/2015,1.12,3230139.65,420919.7,1839862.82,331336.66,638020.47,497895.48,115527.66,24597.33,conventional,2015,Great Lakes
4028,8/16/2015,1.03,3653376.07,414756.68,2087149.52,475383.38,676086.49,486209.97,129683.8,60192.72,conventional,2015,Great Lakes
4029,8/23/2015,1.14,2849127.29,404182.26,1596909.93,279710.88,568324.22,427635.3,122225.92,18463.0,conventional,2015,Great Lakes
4030,8/30/2015,1.04,3388803.79,478858.03,1877733.21,419390.5,612822.05,457558.59,111788.68,43474.78,conventional,2015,Great Lakes
4031,9/6/2015,1.07,3272555.01,432770.76,1876392.91,348448.68,614942.66,468148.29,121209.44,25584.93,conventional,2015,Great Lakes
4032,9/13/2015,1.03,3532480.92,492741.15,1958150.0,447108.5,634481.27,448051.74,132685.58,53743.95,conventional,2015,Great Lakes
4033,9/20/2015,1.02,3336245.24,460475.95,1887110.85,418235.21,570423.23,406010.16,109268.58,55144.49,conventional,2015,Great Lakes
4034,9/27/2015,1.1,2770074.76,343271.52,1605775.14,344488.51,476539.59,327299.75,103091.55,46148.29,conventional,2015,Great Lakes
4035,10/4/2015,1.05,2814678.93,296032.66,1632488.05,381986.61,504171.61,354840.13,106127.86,43203.62,conventional,2015,Great Lakes
4036,10/11/2015,1.02,3004133.39,355508.86,1652244.4,456771.26,539608.87,384772.59,93016.17,61820.11,conventional,2015,Great Lakes
4037,10/18/2015,1.03,2981549.94,396690.54,1695841.56,353741.96,535275.88,419558.97,92629.46,23087.45,conventional,2015,Great Lakes
4038,10/25/2015,1.1,2671535.94,383559.81,1460066.36,331096.84,496812.93,335249.25,130933.76,30629.92,conventional,2015,Great Lakes
4039,11/1/2015,1.0,3229124.75,436343.74,1825512.93,388703.05,578565.03,399665.31,133071.89,45827.83,conventional,2015,Great Lakes
4040,11/8/2015,0.98,3184946.53,410061.0,1794703.2,425242.73,554939.6,365002.12,138161.32,51776.16,conventional,2015,Great Lakes
4041,11/15/2015,1.09,2494044.41,342002.87,1322818.28,248635.49,580587.77,465154.46,99695.62,15737.69,conventional,2015,Great Lakes
4042,11/22/2015,1.03,2601821.63,347803.29,1471865.16,280543.97,501609.21,391454.61,89472.08,20682.52,conventional,2015,Great Lakes
4043,11/29/2015,1.07,2198408.92,318661.4,1199426.12,248818.72,431502.68,328369.47,83149.01,19984.2,conventional,2015,Great Lakes
4044,12/6/2015,1.0,2981347.2,401676.14,1680591.43,398320.64,500758.99,325850.0,124306.44,50602.55,conventional,2015,Great Lakes
4045,12/13/2015,1.03,2608448.06,463349.67,1342449.84,228576.54,574072.01,409909.7,148004.93,16157.38,conventional,2015,Great Lakes
4046,12/20/2015,1.01,2504745.45,383701.76,1337404.03,241580.61,542059.05,358218.65,122999.48,60840.92,conventional,2015,Great Lakes
4047,12/27/2015,1.01,2580602.96,336673.7,1411808.83,254629.93,577490.5,400003.8,98401.09,79085.61,conventional,2015,Great Lakes
4554,1/4/2015,0.71,1062990.62,506426.58,436347.57,4378.92,115837.55,90299.85,25537.7,0.0,conventional,2015,Houston
4555,1/11/2015,0.78,1062071.65,463272.52,441785.8,4094.47,152918.86,126995.76,25923.1,0.0,conventional,2015,Houston
4556,1/18/2015,0.77,1017854.16,458532.19,429687.47,9353.74,120280.76,107320.39,12960.37,0.0,conventional,2015,Houston
4557,1/25/2015,0.77,983910.94,549415.32,309974.97,4231.47,120289.18,95546.28,24742.9,0.0,conventional,2015,Houston
4558,2/1/2015,0.72,1280364.01,540024.17,597855.73,8063.4,134420.71,86145.18,48275.53,0.0,conventional,2015,Houston
4559,2/8/2015,0.7,1180723.02,525259.71,535768.93,5175.33,114519.05,103507.51,11011.54,0.0,conventional,2015,Houston
4560,2/15/2015,0.73,1062387.72,571823.28,364817.51,5598.15,120148.78,83840.62,36308.16,0.0,conventional,2015,Houston
4561,2/22/2015,0.82,978807.74,520034.92,346617.64,6532.39,105622.79,73227.41,32395.38,0.0,conventional,2015,Houston
4562,3/1/2015,0.87,991328.46,481279.09,391780.92,4149.71,114118.74,63264.46,50854.28,0.0,conventional,2015,Houston
4563,3/8/2015,0.78,1166055.83,507328.95,517669.77,5321.52,135735.59,60498.92,75236.67,0.0,conventional,2015,Houston
4564,3/15/2015,0.77,1043172.77,526390.61,401259.86,5000.2,110522.1,62352.87,48169.23,0.0,conventional,2015,Houston
4565,3/22/2015,0.8,1036663.77,514614.47,393974.61,5199.15,122875.54,71977.68,50897.86,0.0,conventional,2015,Houston
4566,3/29/2015,0.79,1116225.29,502389.02,480447.28,4633.28,128755.71,122988.43,5767.28,0.0,conventional,2015,Houston
4567,4/5/2015,0.83,1249645.2,608887.6,496479.07,4878.2,139400.33,132586.15,6814.18,0.0,conventional,2015,Houston
4568,4/12/2015,0.79,1096074.97,631292.63,353794.42,3936.53,107051.39,97144.19,9907.2,0.0,conventional,2015,Houston
4569,4/19/2015,0.82,933033.17,566197.65,250464.55,3898.56,112472.41,78217.04,34255.37,0.0,conventional,2015,Houston
4570,4/26/2015,0.79,1082231.89,689172.94,295785.8,5527.28,91745.87,58557.13,33188.74,0.0,conventional,2015,Houston
4571,5/3/2015,0.74,1296308.05,651055.45,502617.22,4521.86,138113.52,55875.33,82238.19,0.0,conventional,2015,Houston
4572,5/10/2015,0.76,1201673.17,654227.6,424395.94,3776.21,119273.42,49686.88,69586.54,0.0,conventional,2015,Houston
4573,5/17/2015,0.82,1025659.59,676510.74,263395.46,3241.06,82512.33,47881.9,34630.43,0.0,conventional,2015,Houston
4574,5/24/2015,0.83,1089679.39,662438.33,324447.92,5151.72,97641.42,58142.73,39498.69,0.0,conventional,2015,Houston
4575,5/31/2015,0.72,1262932.78,757230.93,383626.57,2927.27,119148.01,53981.67,65166.34,0.0,conventional,2015,Houston
4576,6/7/2015,0.72,1172177.72,675888.37,364707.14,3899.67,127682.54,72504.8,55177.74,0.0,conventional,2015,Houston
4577,6/14/2015,0.62,1533409.28,924661.29,439063.48,4700.1,164984.41,85200.08,79784.33,0.0,conventional,2015,Houston
4578,6/21/2015,0.74,1196121.27,578767.93,449584.59,2227.98,165540.77,84406.17,81134.6,0.0,conventional,2015,Houston
4579,6/28/2015,0.74,1135915.03,613485.76,337700.09,1935.65,182793.53,87444.74,95348.79,0.0,conventional,2015,Houston
4580,7/5/2015,0.79,1173819.67,652959.91,371700.87,3957.2,145201.69,98660.98,46540.71,0.0,conventional,2015,Houston
4581,7/12/2015,0.79,999607.51,559622.59,307628.06,3226.08,129130.78,71467.17,57474.72,188.89,conventional,2015,Houston
4582,7/19/2015,0.78,1093424.59,517797.01,424786.53,4233.66,146607.39,73695.03,72912.36,0.0,conventional,2015,Houston
4583,7/26/2015,0.79,1086740.19,522819.52,443177.18,5096.53,115646.96,69845.31,45801.65,0.0,conventional,2015,Houston
4584,8/2/2015,0.9,948126.9,568694.81,281941.22,3494.6,93996.27,60782.86,33213.41,0.0,conventional,2015,Houston
4585,8/9/2015,0.92,935149.69,474778.09,356592.63,5288.3,98490.67,62834.44,35656.23,0.0,conventional,2015,Houston
4586,8/16/2015,0.92,968899.09,565965.79,297434.65,3479.25,102019.4,65764.02,36255.38,0.0,conventional,2015,Houston
4587,8/23/2015,0.89,933166.17,509472.17,321616.5,4323.68,97753.82,62733.47,35020.35,0.0,conventional,2015,Houston
4588,8/30/2015,0.88,926124.93,559048.7,260761.33,4514.17,101800.73,72264.6,29536.13,0.0,conventional,2015,Houston
4589,9/6/2015,0.89,1090493.39,460377.08,495487.54,6230.7,128398.07,63724.96,64673.11,0.0,conventional,2015,Houston
4590,9/13/2015,0.89,1095790.27,421533.83,540499.39,5559.36,128197.69,55636.91,72560.78,0.0,conventional,2015,Houston
4591,9/20/2015,0.83,967228.05,417701.88,445473.03,6959.5,97093.64,55198.32,41895.32,0.0,conventional,2015,Houston
4592,9/27/2015,0.86,968988.09,383218.43,458982.9,16780.9,110005.86,61098.51,48907.35,0.0,conventional,2015,Houston
4593,10/4/2015,0.82,1019283.99,411727.49,435388.05,43558.15,128610.3,59751.0,68859.3,0.0,conventional,2015,Houston
4594,10/11/2015,0.79,1036269.51,410949.18,385629.69,126765.96,112924.68,62638.13,50286.55,0.0,conventional,2015,Houston
4595,10/18/2015,0.9,847813.12,436132.2,242842.91,80895.03,87942.98,59835.83,28107.15,0.0,conventional,2015,Houston
4596,10/25/2015,0.88,933623.58,437329.85,313129.29,81274.85,101889.59,57577.21,44260.6,51.78,conventional,2015,Houston
4597,11/1/2015,0.77,1007805.74,395945.0,365506.02,111263.81,135090.91,56198.27,78892.64,0.0,conventional,2015,Houston
4598,11/8/2015,0.75,983909.85,427828.16,411365.91,20404.29,124311.49,56573.89,67737.6,0.0,conventional,2015,Houston
4599,11/15/2015,0.72,998801.78,530464.33,332541.11,4611.0,131185.34,62414.66,68770.68,0.0,conventional,2015,Houston
4600,11/22/2015,0.73,913002.96,402191.51,391110.76,6924.43,112776.26,70785.25,41991.01,0.0,conventional,2015,Houston
4601,11/29/2015,0.79,783225.98,391616.95,289533.68,4334.89,97740.46,67880.28,29860.18,0.0,conventional,2015,Houston
4602,12/6/2015,0.74,989676.85,368528.91,490805.0,7041.19,123301.75,61020.31,62281.44,0.0,conventional,2015,Houston
4603,12/13/2015,0.73,998752.95,412187.8,386865.21,81450.04,118249.9,69011.01,48622.22,616.67,conventional,2015,Houston
4604,12/20/2015,0.75,922355.67,382444.22,278067.11,127372.19,134472.15,72198.16,31520.66,30753.33,conventional,2015,Houston
4605,12/27/2015,0.78,944506.54,389773.22,288003.62,126150.81,140578.89,73711.94,36493.62,30373.33,conventional,2015,Houston
4606,1/4/2016,0.78,1061566.78,356962.48,454200.44,113069.09,137334.77,87330.27,49677.83,326.67,conventional,2016,Houston
4607,1/10/2016,0.84,1095287.56,434471.89,437751.47,85368.8,137695.4,78471.38,58067.0,1157.0,conventional,2016,Houston
4608,1/17/2016,0.83,1071138.98,447913.43,369479.18,116440.7,137305.67,82818.41,50110.59,4376.67,conventional,2016,Houston
4609,1/24/2016,0.91,867294.64,259465.21,363892.04,79193.39,164744.0,83636.33,63963.23,17144.44,conventional,2016,Houston
4610,1/31/2016,0.74,1131583.12,484446.28,348542.55,161506.54,137087.75,68193.77,46086.21,22807.77,conventional,2016,Houston
4611,2/7/2016,0.69,1323490.25,528669.72,424427.32,203797.87,166595.34,71538.94,75750.0,19307.0,conventional,2016,Houston
4612,2/14/2016,0.67,1191352.2,518192.1,334137.36,210029.3,128993.44,67726.6,55041.28,6225.56,conventional,2016,Houston
4613,2/21/2016,0.8,966990.9,566062.35,200934.84,90645.64,109348.07,64626.95,38634.45,6086.67,conventional,2016,Houston
4614,2/28/2016,0.76,1048304.1,674833.15,180298.41,85511.83,107660.71,77330.09,24043.95,6286.67,conventional,2016,Houston
4615,3/6/2016,0.76,1091432.18,698789.73,182050.77,86477.82,124113.86,77568.68,39419.0,7127.0,conventional,2016,Houston
4616,3/13/2016,0.76,1136963.49,585649.37,247461.63,185545.01,118307.48,63280.13,48440.68,6586.67,conventional,2016,Houston
4617,3/20/2016,0.76,1162026.04,538380.61,327365.45,121838.72,174441.26,62893.05,103044.88,8503.33,conventional,2016,Houston
4618,3/27/2016,0.75,1345865.16,553962.21,406713.3,177919.58,207270.07,75819.34,124377.4,7073.33,conventional,2016,Houston
4619,4/3/2016,0.72,1256919.1,684633.13,264272.37,181951.34,126062.26,56499.5,66016.0,3547.0,conventional,2016,Houston
4620,4/10/2016,0.7,1271741.46,757578.32,188936.32,151966.39,173260.43,117792.84,50449.53,5018.06,conventional,2016,Houston
